户型,面积,楼层,总楼层,走向
2室1厅,120㎡,中层,（共23层）,南向
2室2厅,58.73㎡,高层,（共6层）,南北向
3室1厅,127.19㎡,中层,（共21层）,南北向
1室1厅,34.95㎡,中层,（共8层）,西向
3室2厅,129.01㎡,低层,（共33层）,南向
3室2厅,110.73㎡,中层,（共22层）,南北向
2室1厅,37.03㎡,中层,（共8层）,南北向
2室2厅,129.18㎡,高层,（共11层）,南北向
3室1厅,119.51㎡,中层,（共8层）,南北向
2室1厅,59.46㎡,高层,（共7层）,南北向
1室1厅,37.36㎡,低层,（共6层）,北向
3室2厅,143.53㎡,中层,（共5层）,南北向
3室2厅,88.19㎡,中层,（共18层）,南北向
2室1厅,64.02㎡,中层,（共32层）,南北向
3室2厅,129.77㎡,低层,（共6层）,南向
1室1厅,35.17㎡,高层,（共6层）,西向
4室2厅,138.99㎡,中层,（共10层）,西北向
2室2厅,89.99㎡,高层,（共10层）,南向
2室1厅,82.6㎡,顶层,（共6层）,南北向
2室1厅,100.3㎡,中层,（共32层）,西向
1室1厅,35.19㎡,高层,（共8层）,西向
2室1厅,63.13㎡,中层,（共6层）,南北向
1室1厅,32.91㎡,中层,（共6层）,南向
3室1厅,80.16㎡,顶层,（共5层）,南北向
3室2厅,100.32㎡,低层,（共7层）,南北向
3室2厅,132.92㎡,高层,（共7层）,南北向
2室1厅,62.95㎡,低层,（共21层）,西南向
3室2厅,133.81㎡,顶层,（共25层）,南北向
2室1厅,77.84㎡,中层,（共18层）,南北向
3室2厅,148.95㎡,高层,（共26层）,南向
1室1厅,44.02㎡,中层,（共7层）,南向
2室2厅,89.42㎡,低层,（共18层）,南向
2室2厅,114.41㎡,高层,（共6层）,南北向
2室1厅,90.56㎡,高层,（共7层）,南向
2室1厅,101.65㎡,中层,（共5层）,南北向
2室2厅,80.65㎡,低层,（共18层）,南北向
2室1厅,58.28㎡,高层,（共6层）,南北向
2室1厅,72.57㎡,中层,（共17层）,南向
2室1厅,100.01㎡,高层,（共32层）,西北向
1室1厅,36.58㎡,中层,（共7层）,东南向
3室2厅,165.03㎡,低层,（共26层）,南北向
1室1厅,35.22㎡,中层,（共8层）,西向
2室1厅,96.26㎡,顶层,（共25层）,南北向
3室2厅,158.3㎡,顶层,（共9层）,南北向
2室1厅,114.56㎡,中层,（共30层）,南向
2室1厅,91.64㎡,高层,（共34层）,南向
2室2厅,92.46㎡,中层,（共18层）,南北向
2室1厅,54.1㎡,高层,（共8层）,东向
3室2厅,89.56㎡,高层,（共18层）,南北向
2室1厅,78.76㎡,低层,（共18层）,东向
2室1厅,37.03㎡,中层,（共8层）,南北向
3室2厅,105㎡,高层,（共8层）,南北向
1室1厅,42.57㎡,高层,（共7层）,东西向
2室1厅,74㎡,低层,（共6层）,南北向
2室2厅,96.77㎡,高层,（共22层）,南向
3室2厅,123.81㎡,高层,（共28层）,南北向
3室2厅,129.9㎡,中层,（共15层）,西北向
2室2厅,94.71㎡,高层,（共30层）,南北向
1室1厅,54.58㎡,中层,（共30层）,西向
2室1厅,76.78㎡,中层,（共6层）,南北向
2室2厅,92.99㎡,高层,（共33层）,南向
3室2厅,137.53㎡,中层,（共6层）,南北向
2室1厅,66.32㎡,中层,（共8层）,南北向
2室1厅,94.53㎡,低层,（共6层）,南北向
1室1厅,40.24㎡,高层,（共7层）,南向
2室2厅,98.51㎡,高层,（共6层）,南向
2室2厅,99.43㎡,中层,（共6层）,南北向
2室2厅,90.18㎡,高层,（共6层）,南北向
3室2厅,96.54㎡,顶层,（共28层）,南向
3室2厅,136.74㎡,中层,（共6层）,南北向
3室2厅,177.24㎡,低层,（共32层）,东南向
3室1厅,119.53㎡,低层,（共11层）,南北向
3室1厅,186.04㎡,高层,（共30层）,南向
3室2厅,136.64㎡,中层,（共13层）,南北向
2室1厅,56.53㎡,低层,（共6层）,南北向
2室2厅,82.6㎡,中层,（共6层）,南北向
3室1厅,88.06㎡,低层,（共6层）,南北向
2室2厅,93.41㎡,中层,（共5层）,南北向
2室1厅,55.88㎡,高层,（共6层）,南北向
2室1厅,91.62㎡,中层,（共7层）,南北向
2室2厅,83.21㎡,中层,（共10层）,南北向
1室1厅,53.35㎡,高层,（共26层）,南北向
2室1厅,56.18㎡,高层,（共7层）,东向
2室1厅,94.33㎡,低层,（共6层）,南北向
1室1厅,38.64㎡,中层,（共8层）,东向
4室2厅,202.9㎡,低层,（共7层）,南北向
2室1厅,91.32㎡,低层,（共18层）,南北向
2室2厅,124.98㎡,中层,（共9层）,南北向
2室1厅,55.41㎡,中层,（共5层）,南北向
1室1厅,62.95㎡,低层,（共21层）,西向
2室1厅,47.63㎡,中层,（共6层）,南北向
3室2厅,133.03㎡,高层,（共11层）,南北向
3室2厅,146.74㎡,中层,（共26层）,南北向
2室2厅,112.51㎡,中层,（共9层）,东西向
3室2厅,134.67㎡,高层,（共6层）,南北向
1室1厅,58.71㎡,低层,（共30层）,南向
2室2厅,90.16㎡,低层,（共18层）,南北向
1室1厅,26.35㎡,中层,（共7层）,东向
2室1厅,94.64㎡,高层,（共6层）,南北向
1室1厅,35.9㎡,中层,（共8层）,西北向
3室2厅,132.98㎡,低层,（共26层）,南北向
2室1厅,115.54㎡,中层,（共28层）,南北向
4室2厅,171.28㎡,顶层,（共25层）,南向
3室2厅,87.96㎡,中层,（共32层）,南向
1室1厅,39.18㎡,高层,（共7层）,东向
2室1厅,88.63㎡,中层,（共5层）,南北向
3室2厅,166.12㎡,高层,（共11层）,南北向
2室1厅,69.74㎡,低层,（共19层）,东南向
2室2厅,120.46㎡,高层,（共28层）,南北向
2室1厅,86.63㎡,中层,（共8层）,南北向
3室2厅,96.49㎡,低层,（共33层）,南北向
2室2厅,131.15㎡,中层,（共6层）,南北向
4室2厅,165.94㎡,高层,（共11层）,南北向
1室1厅,35.06㎡,高层,（共8层）,北向
1室1厅,26.7㎡,中层,（共6层）,东南向
2室1厅,86.52㎡,高层,（共6层）,南北向
1室1厅,69㎡,低层,（共32层）,南向
3室2厅,141.71㎡,中层,（共5层）,南北向
2室1厅,74.22㎡,低层,（共9层）,南北向
2室1厅,103.74㎡,高层,（共9层）,南北向
2室2厅,127.51㎡,高层,（共6层）,南北向
2室2厅,99.74㎡,中层,（共22层）,南向
1室1厅,35.61㎡,中层,（共6层）,西向
2室1厅,90.64㎡,中层,（共6层）,南北向
2室1厅,80.18㎡,中层,（共8层）,南北向
2室1厅,33.97㎡,高层,（共5层）,南北向
3室2厅,130.09㎡,高层,（共33层）,南向
2室1厅,90.8㎡,中层,（共5层）,南向
3室2厅,143.03㎡,中层,（共6层）,南北向
1室1厅,39.09㎡,中层,（共6层）,西向
1室1厅,46.67㎡,低层,（共6层）,东向
2室1厅,82㎡,高层,（共22层）,东西向
2室2厅,69.8㎡,中层,（共32层）,南向
2室1厅,60.52㎡,中层,（共6层）,南向
1室1厅,35.9㎡,高层,（共7层）,东向
3室1厅,103.9㎡,中层,（共25层）,南北向
3室1厅,107.18㎡,中层,（共18层）,南北向
2室1厅,80.18㎡,中层,（共8层）,南北向
3室2厅,170.62㎡,低层,（共6层）,南北向
3室1厅,82.8㎡,中层,（共6层）,南向
1室1厅,45.31㎡,高层,（共7层）,南向
3室2厅,133.81㎡,高层,（共25层）,南北向
3室1厅,117.17㎡,中层,（共10层）,南北向
2室1厅,90.58㎡,高层,（共18层）,南向
3室2厅,132.92㎡,低层,（共7层）,南北向
1室1厅,34.65㎡,低层,（共7层）,东向
3室2厅,120㎡,中层,（共18层）,南北向
2室1厅,99.46㎡,中层,（共6层）,南北向
2室2厅,108.06㎡,中层,（共15层）,南北向
4室2厅,205.73㎡,中层,（共28层）,南北向
2室1厅,83.43㎡,高层,（共11层）,南北向
3室2厅,124.75㎡,中层,（共33层）,东南向
1室1厅,56.34㎡,高层,（共11层）,南向
2室1厅,82.24㎡,中层,（共13层）,南北向
2室2厅,105.75㎡,中层,（共6层）,南北向
1室1厅,68.1㎡,低层,（共18层）,东向
3室2厅,103.11㎡,高层,（共26层）,南北向
1室1厅,73.11㎡,高层,（共56层）,东向
2室1厅,54.75㎡,高层,（共8层）,南北向
2室1厅,59.85㎡,中层,（共5层）,南北向
3室2厅,142.39㎡,中层,（共17层）,南北向
3室1厅,131.32㎡,高层,（共22层）,南北向
1室1厅,37.59㎡,低层,（共6层）,东北向
5室2厅,335.78㎡,中层,（共11层）,南向
2室2厅,124.47㎡,中层,（共15层）,东西向
2室2厅,104.84㎡,低层,（共6层）,南北向
2室1厅,62.64㎡,中层,（共6层）,南北向
2室1厅,90.64㎡,中层,（共6层）,南北向
1室1厅,62.95㎡,低层,（共21层）,东向
3室1厅,91.94㎡,中层,（共18层）,南北向
2室1厅,51.03㎡,中层,（共6层）,北向
2室2厅,92㎡,低层,（共33层）,南北向
2室1厅,58.12㎡,低层,（共6层）,南北向
1室0厅,47.56㎡,高层,（共32层）,南北向
3室2厅,252.05㎡,中层,（共7层）,南北向
2室1厅,108.34㎡,低层,（共48层）,南向
3室2厅,147.48㎡,低层,（共26层）,南北向
1室1厅,55.41㎡,高层,（共5层）,南向
3室1厅,80.34㎡,中层,（共6层）,南北向
2室1厅,71.02㎡,高层,（共27层）,南北向
2室1厅,101.88㎡,中层,（共11层）,南向
2室2厅,90.52㎡,中层,（共17层）,南北向
2室1厅,92.85㎡,中层,（共33层）,南北向
2室2厅,75.5㎡,中层,（共6层）,南向
3室2厅,92.17㎡,高层,（共7层）,南北向
3室2厅,156.22㎡,中层,（共17层）,南北向
2室2厅,72.03㎡,低层,（共32层）,南北向
2室1厅,86.13㎡,低层,（共21层）,南向
2室1厅,38.27㎡,中层,（共8层）,西南向
2室1厅,88.2㎡,高层,（共30层）,南向
2室2厅,101.37㎡,高层,（共6层）,南北向
1室1厅,65.9㎡,高层,（共28层）,西北向
3室2厅,163.27㎡,高层,（共18层）,南北向
2室1厅,88.38㎡,高层,（共23层）,南向
3室1厅,74.8㎡,高层,（共6层）,南北向
1室1厅,53.3㎡,中层,（共30层）,西向
2室2厅,96.59㎡,中层,（共33层）,南北向
1室1厅,39.35㎡,低层,（共7层）,南向
1室1厅,74.1㎡,低层,（共34层）,南向
2室1厅,91.74㎡,高层,（共31层）,南向
2室1厅,85.5㎡,中层,（共6层）,南北向
2室1厅,99.98㎡,中层,（共12层）,南北向
2室1厅,88.15㎡,中层,（共10层）,南北向
1室1厅,32.91㎡,低层,（共6层）,南向
4室1厅,164.62㎡,低层,（共18层）,南北向
3室2厅,123.45㎡,高层,（共11层）,南北向
2室1厅,85.53㎡,低层,（共29层）,南北向
2室2厅,110.1㎡,高层,（共6层）,西南向
3室1厅,127.1㎡,低层,（共29层）,南北向
2室1厅,91.55㎡,高层,（共6层）,南北向
2室1厅,64.17㎡,低层,（共6层）,南北向
1室1厅,49.11㎡,中层,（共11层）,东向
4室2厅,142.65㎡,中层,（共26层）,东南向
3室1厅,126.48㎡,高层,（共7层）,南北向
2室1厅,73.49㎡,高层,（共7层）,南北向
3室2厅,156.61㎡,中层,（共5层）,南北向
2室2厅,125.23㎡,中层,（共24层）,南北向
1室1厅,35.55㎡,中层,（共7层）,南北向
1室1厅,58.71㎡,高层,（共30层）,南向
3室2厅,123.25㎡,中层,（共8层）,南北向
3室1厅,133.26㎡,中层,（共7层）,南北向
2室2厅,92.35㎡,低层,（共27层）,南北向
3室2厅,57.88㎡,低层,（共24层）,南向
2室2厅,116.27㎡,中层,（共7层）,南北向
2室2厅,106.97㎡,中层,（共7层）,东西向
1室1厅,39.56㎡,中层,（共8层）,南向
1室1厅,43.78㎡,低层,（共8层）,西向
2室2厅,103.66㎡,中层,（共8层）,南北向
1室1厅,51.65㎡,低层,（共14层）,南向
4室2厅,157.96㎡,高层,（共6层）,南北向
2室1厅,104.5㎡,低层,（共42层）,南北向
2室1厅,60.93㎡,低层,（共6层）,南北向
3室2厅,96.8㎡,中层,（共11层）,南北向
2室1厅,58.42㎡,低层,（共6层）,东西向
1室1厅,65.9㎡,低层,（共28层）,东北向
2室1厅,110.39㎡,高层,（共6层）,南北向
3室2厅,119.09㎡,中层,（共11层）,南北向
2室2厅,87.63㎡,高层,（共10层）,南北向
2室1厅,56.61㎡,中层,（共6层）,南北向
3室2厅,93.22㎡,高层,（共10层）,南北向
2室1厅,97.17㎡,低层,（共16层）,南北向
2室1厅,57.74㎡,高层,（共7层）,南向
3室2厅,128.57㎡,低层,（共10层）,南北向
1室1厅,40.58㎡,高层,（共6层）,南向
2室1厅,83.18㎡,高层,（共7层）,南向
5室3厅,179.97㎡,中层,（共11层）,南北向
2室1厅,106.59㎡,中层,（共13层）,西向
4室2厅,161.99㎡,低层,（共39层）,东北向
1室1厅,51.26㎡,高层,（共20层）,东北向
3室2厅,186.73㎡,低层,（共16层）,南北向
3室2厅,141.91㎡,高层,（共17层）,南北向
3室1厅,93.99㎡,中层,（共33层）,南北向
2室1厅,90.08㎡,中层,（共11层）,南向
1室1厅,49.62㎡,高层,（共16层）,南向
2室1厅,56.31㎡,中层,（共7层）,南北向
3室2厅,155.48㎡,高层,（共6层）,南北向
2室1厅,92.19㎡,低层,（共6层）,南北向
2室1厅,59.3㎡,中层,（共6层）,南向
1室1厅,49.12㎡,高层,（共6层）,南向
1室1厅,36.11㎡,中层,（共8层）,东向
2室2厅,88.59㎡,低层,（共21层）,南北向
2室1厅,87.43㎡,低层,（共33层）,南向
4室2厅,247.87㎡,高层,（共27层）,南向
1室1厅,53.5㎡,中层,（共30层）,东向
2室1厅,88.27㎡,高层,（共6层）,东向
3室2厅,143.68㎡,高层,（共15层）,南北向
1室1厅,76㎡,高层,（共18层）,南向
2室2厅,96.86㎡,低层,（共6层）,南北向
2室2厅,83.32㎡,低层,（共6层）,南北向
2室1厅,64.16㎡,低层,（共7层）,西向
1室1厅,35.18㎡,高层,（共8层）,东向
2室1厅,78.65㎡,高层,（共8层）,东西向
4室2厅,147.55㎡,中层,（共16层）,南北向
3室2厅,166.61㎡,高层,（共6层）,南北向
2室1厅,77.84㎡,中层,（共17层）,南北向
3室2厅,120.24㎡,高层,（共18层）,西南向
3室1厅,92.79㎡,中层,（共6层）,南北向
1室1厅,53.34㎡,高层,（共30层）,东向
3室1厅,105.26㎡,中层,（共30层）,南向
1室1厅,74.68㎡,低层,（共18层）,南向
3室2厅,115.59㎡,中层,（共16层）,南北向
2室2厅,114.37㎡,高层,（共11层）,南北向
3室1厅,131.72㎡,中层,（共12层）,南向
2室1厅,82.04㎡,高层,（共6层）,南北向
3室2厅,137.73㎡,低层,（共6层）,南北向
3室2厅,130.97㎡,中层,（共11层）,南向
3室2厅,122.43㎡,低层,（共9层）,南北向
2室1厅,122.86㎡,中层,（共18层）,南北向
1室1厅,73.11㎡,高层,（共56层）,东向
2室2厅,83㎡,中层,（共26层）,南向
2室1厅,92.21㎡,高层,（共6层）,南北向
2室1厅,107.35㎡,低层,（共22层）,西北向
3室2厅,149.06㎡,中层,（共7层）,南北向
3室2厅,157.69㎡,低层,（共11层）,南北向
1室1厅,37.54㎡,中层,（共8层）,西向
4室2厅,203.59㎡,中层,（共15层）,南北向
3室2厅,109.12㎡,中层,（共32层）,南向
3室2厅,163.17㎡,高层,（共7层）,南北向
3室1厅,150.21㎡,中层,（共9层）,南向
3室1厅,96㎡,高层,（共27层）,南向
2室1厅,52.2㎡,中层,（共6层）,东向
3室2厅,126.5㎡,高层,（共22层）,南北向
3室2厅,156.74㎡,中层,（共25层）,南北向
3室1厅,105.38㎡,中层,（共4层）,南北向
3室2厅,206.38㎡,中层,（共15层）,南北向
2室2厅,89.37㎡,中层,（共10层）,南北向
2室1厅,108.12㎡,高层,（共28层）,南向
2室1厅,103.6㎡,高层,（共6层）,南北向
3室1厅,106.96㎡,低层,（共53层）,南向
1室1厅,35.35㎡,中层,（共7层）,南向
3室2厅,141.31㎡,高层,（共11层）,南北向
2室2厅,129.18㎡,高层,（共11层）,南北向
2室2厅,119.93㎡,高层,（共7层）,南向
3室2厅,91.98㎡,中层,（共6层）,南北向
1室1厅,58.69㎡,低层,（共30层）,南向
3室2厅,147.62㎡,高层,（共11层）,南北向
2室1厅,59.29㎡,中层,（共8层）,南北向
5室2厅,122.22㎡,低层,（共7层）,南向
1室1厅,40.51㎡,中层,（共7层）,南向
1室1厅,34.87㎡,高层,（共7层）,西向
4室2厅,258.07㎡,中层,（共31层）,东南向
2室1厅,93.46㎡,高层,（共33层）,南北向
3室2厅,50.41㎡,高层,（共24层）,东向
3室2厅,138.71㎡,低层,（共6层）,南北向
3室2厅,99.04㎡,低层,（共6层）,南北向
2室1厅,58.24㎡,中层,（共7层）,西向
2室1厅,79.53㎡,中层,（共5层）,南北向
2室1厅,90.92㎡,低层,（共6层）,南北向
2室1厅,102.94㎡,中层,（共13层）,南北向
3室2厅,163.99㎡,中层,（共14层）,南北向
3室2厅,121.81㎡,低层,（共6层）,南北向
1室1厅,34.03㎡,中层,（共6层）,北向
2室1厅,51.8㎡,高层,（共6层）,南向
3室2厅,136.87㎡,中层,（共18层）,南北向
2室1厅,91.46㎡,高层,（共28层）,南向
2室2厅,93.83㎡,低层,（共33层）,南向
1室1厅,39.15㎡,顶层,（共6层）,北向
1室1厅,33.48㎡,高层,（共7层）,西向
3室1厅,93.99㎡,中层,（共33层）,南北向
3室2厅,120.68㎡,中层,（共18层）,南北向
2室2厅,90.67㎡,低层,（共18层）,南向
1室1厅,50.35㎡,低层,（共22层）,南向
3室2厅,185.1㎡,高层,（共7层）,南北向
2室2厅,103.94㎡,低层,（共27层）,南北向
2室2厅,67.41㎡,中层,（共6层）,南北向
1室1厅,50.95㎡,低层,（共20层）,北向
1室1厅,51.26㎡,中层,（共20层）,北向
1室1厅,58.52㎡,高层,（共30层）,南向
3室2厅,154.01㎡,低层,（共30层）,南北向
2室2厅,87.99㎡,高层,（共30层）,南向
3室2厅,128.06㎡,高层,（共6层）,南北向
1室1厅,36.91㎡,高层,（共7层）,东向
3室1厅,81.9㎡,高层,（共6层）,南北向
4室1厅,108.91㎡,中层,（共33层）,南北向
3室2厅,111.51㎡,中层,（共7层）,南北向
2室1厅,102.36㎡,低层,（共24层）,南向
2室2厅,82.24㎡,中层,（共25层）,南向
2室1厅,94.88㎡,低层,（共6层）,南北向
3室2厅,130.46㎡,中层,（共5层）,南北向
1室0厅,35.02㎡,中层,（共6层）,西向
1室1厅,40.61㎡,中层,（共7层）,南向
3室2厅,141㎡,低层,（共7层）,南北向
3室1厅,91.83㎡,低层,（共28层）,南北向
